,AWSSentiment,AWSMixed,AWSNegative,AWSNeutral,AWSPositive,GCPmagnitude,GCPscore,IBMlabel,IBMscore,id,Azurescore,realSentiment,text
846,NEUTRAL,0.0024032755754888058,0.0003749884490389377,0.719488799571991,0.2777329087257385,2.5,0.5,positive,0.985965,846,0.9878256916999817,positive,"On Google Play, obviously, we do this at scale, thousands of developers rely on it to safely and seamlessly distribute their game to billions of android users worldwide. And we invest a lot in our infrastructure to continuously make sure their overall experience is safe and results in high engagement and for the developer's back. So I think there's a value exchange there and it's been the industry standard. And so, I think we will continue down that path and -- but obviously always adapt to where the market is."
847,NEUTRAL,0.00198689685203135,0.00504694739356637,0.7859668135643005,0.20699936151504517,1.7999999523162842,0.4000000059604645,positive,0.860745,847,0.9184685945510864,neutral,"Before I hand it off, I want to reiterate again that the first year of a three plan year -- a three year plan is it's difficult to land the first year. But when you step back to review the full year we feel great about delivering on our financial commitments while continuing to make the investments that will position Kroger for growth in the future. This solid foundation sets us up to transform Kroger and to deliver in 2019 and 2020. And now I'll turn it over to Gary to discuss how we are building this momentum in 2019. Gary."
848,NEUTRAL,0.0001393190468661487,4.432871355675161e-05,0.9941351413726807,0.005681160371750593,1.100000023841858,0.20000000298023224,positive,0.849638,848,0.7574849128723145,neutral,"I will now turn the call over to Kroger's Chairman and Chief Executive Officer, Rodney McMullen."
849,POSITIVE,0.0024984474293887615,4.8579029680695385e-05,0.0165412500500679,0.9809118509292603,4.0,0.6000000238418579,positive,0.899357,849,0.9734777212142944,neutral,Thanks Mike and good morning everyone. It's a pleasure to join the call today and more specifically speak to Kroger's upcoming year about what we are committing to and how it aligns with the Restock program. The 2019 identical sales growth excluding fuel we are targeting identical sales that range from 2% to 2.25%. We expect net earnings to range from $2.15 to $2.25 per diluted share and FIFO operating profit to range from $2.9 billion to $3 billion for 2019. The low end of our range is above the current consensus estimate for 2019.
850,NEUTRAL,0.0022076223976910114,0.0007925528334453702,0.8717687726020813,0.12523099780082703,0.8999999761581421,0.20000000298023224,positive,0.718201,850,0.9319875240325928,positive,Kroger's EPS growth is expected to come from FIFO operating profit growth in 2019 which positions us well to deliver the incremental 400 million in FIFO operating profit by the end of 2020 through Restock program.
851,NEUTRAL,0.02743137627840042,0.2901407778263092,0.673071026802063,0.009356847032904625,2.0999999046325684,0.0,positive,0.517962,851,0.5,neutral,"I'd like to spend a few moments underscoring Kroger's future growth model because the clear path to $400 million in incremental FIFO operating profit includes alternative profit streams. And although these high margin and asset life businesses going to have a major impact on our top line in the near term, they play a significant role in helping us achieve bottom line growth."
852,NEUTRAL,0.010791543871164322,0.16989120841026306,0.8038392663002014,0.015477958135306835,1.5,0.0,positive,0.460557,852,0.5,negative,I have made it a priority to join Mike and Rebekah already for several investor meetings. We as an Investor Relations team recognize and appreciate the request to better understand how to model alternative profit streams going forward. Please know that our finance team is spending time on this very topic including a review of industry best practices with the goal of providing more detail in the future.
853,NEUTRAL,0.09008289873600006,0.22758664190769196,0.5138719081878662,0.16845859587192535,2.0999999046325684,0.20000000298023224,positive,0.4763,853,0.5,positive,"In 2018 there were several Restock Kroger successes that have created tailwinds we believe will help us continue to grow sales and achieve incremental FIFO operating profit in 2019. We pulled forward price, digital and store investments in 2018 in part using tax reform dollars which will create tailwinds for sales and operating profit in 2019. We achieved significant cost savings in 2018 and have plans to accelerate this momentum in 2019. Our largest alternative businesses Kroger Personal Finance, 84.51 and Media all beat their operating profit targets in 2018 and our plans for continued growth. And while investing to build a seamless ecosystem remained a headwind to earnings in 2018, that dynamic is beginning to shift."
854,POSITIVE,0.2760239243507385,0.010896999388933182,0.10294822603464127,0.6101309061050415,1.7000000476837158,0.0,positive,0.43177,854,0.7628365755081177,positive,As Mike shared in his comments earlier fuel is expected to be a headwind in 2019 compared to last year. The strength of fuel margins in 2018 helped us make investments that set the supermarket business up well for 2019. But we do expect softer fuel results this year.
855,NEUTRAL,0.0021816205698996782,0.005594407673925161,0.9751429557800293,0.017080971971154213,1.2000000476837158,0.4000000059604645,negative,-0.339268,855,0.5,neutral,"Looking at the cadence of EPS throughout the year we expect the first quarter to be comparable to the first quarter of 2018. The second and third quarters to be within our annual guidance range and the fourth quarter to be above the guidance range which will allow the full year to align within the range. We anticipate that momentum will build throughout the year and put Kroger in a position of strength going into 2020. We laid the foundation in 2018 which we will now building in 2019 to deliver our 2020 commitments. This includes Restock cash flow. We delivered what we expected in 2018 setting us up to meet our 6.5 billion cumulative Restock cash flow commitment by the end of 2020. We expect capital investments excluding mergers, acquisitions, and purchases of lease facilities to range between 3 billion and 3.2 billion in 2019. This number will likely grow in future years as we announce Ocado shares."
